,Accident_Time,Accident_Date_G,Rno,Road_Type,Region,Road_Status,Weather_Status,Dead_Number,Injuries_Number,Damage_Road_Type,Accident_Type,Car,Small_Truck,Big_Truck,Other_Car,Driver,Way,Vehicle,Animal,Vehicles_Number,Paints,Eyes,Road_Close_Days,Road_Close_Hours,GEOMETRIC_RoadTYPE,long,lat
15778,2:30 AM,08/03/2018,5,مزدوج,Mecca,,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,40.29544254,20.14384718
15779,3:00 AM,08/03/2018,60,سريع,Qassim,Good,good,0,0,fence,overdrive,1,,,,1,,,,1,1,1,,,Straight link,41.6676094,25.3967592
15780,4:00 AM,08/03/2018,40,سريع,Riyadh,Good,good,,1,concrete barriers,Explosion of a car tire,1,,,,1,,,,1,1,1,,,Straight link,46.49494505,24.55515827
15781,4:00 AM,08/03/2018,500,سريع,Riyadh,Good,good,,,,overdrive,1,,,,1,,,,3,1,1,,,Straight link,46.60182564,24.74204828
15782,5:00 AM,08/03/2018,80,مزدوج,Tabuk,Good,good,0,1,,tread animal,,1,,,1,,,1,1,1,1,,,Straight link,37.82574408,28.76844474
15783,6:00 AM,08/03/2018,85,مزدوج,EP,,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,47.94124648,27.66416397
15784,7:15 AM,08/03/2018,615,سريع,EP,,good,0,0,,coup,1,1,,,1,,,,2,1,1,,,Straight link,49.62136939,25.931332
15785,7:15 AM,08/03/2018,6199,مفرد,Riyadh,,good,0,3,,crash,1,,,,1,,,,2,1,1,,,Straight link,45.4210311,24.11601573
15786,9:30 AM,08/03/2018,15,مزدوج,Tabuk,Good,good,0,1,,coup,,1,,,1,,,,1,1,1,,,Straight link,36.43430408,28.54753535
15787,9:30 AM,08/03/2018,303,مفرد,Mecca,,good,0,0,,crash,,,1,,1,,,,2,1,1,,,Straight link,,
15788,9:30 AM,08/03/2018,6625,مزدوج,Qassim,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,43.76711918,26.28651398
15789,10:00 AM,08/03/2018,5930,مفرد,Riyadh,Good,good,0,0,,crash,1,,,,,,,1,1,1,1,,,Straight link,,
15790,11:10 AM,08/03/2018,40,سريع,Riyadh,,good,0,0,fence,crash,,,1,,1,,,,1,1,1,,,Straight link,44.7496367,23.75496267
15791,11:30 AM,08/03/2018,6100,مفرد,Qassim,Maintenance of the road,good,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
15792,12:10 PM,08/03/2018,10,مزدوج,Riyadh,,good,0,2,,coup,1,,,,,,1,,1,1,1,,,Straight link,45.82468823,20.84833177
15793,1:00 PM,08/03/2018,5,مزدوج,Tabuk,Good,good,0,0,,crash,,,1,,1,,,,2,1,1,,,Straight link,35.62687282,27.41825625
15794,1:15 PM,08/03/2018,2442,مفرد,Assir,,good,0,0,,overdrive,1,,,,1,,,,1,1,1,,,Straight link,,
15795,2:30 PM,08/03/2018,40,سريع,Riyadh,,good,0,1,,deflection,1,,,,1,,,,1,1,1,,,Straight link,45.18381122,23.99567059
15796,3:00 PM,08/03/2018,15,مزدوج,Tabuk,Good,good,0,0,,deflection,1,,,,,,1,,1,1,1,,,Straight link,37.77005155,28.27838743
15797,4:00 PM,08/03/2018,5,سريع,Mecca,,good,0,0,metal barriers,overdrive,1,,,,1,,,,1,1,1,,,Vertical Curve,39.14773607,21.73307435
15798,4:40 PM,08/03/2018,5318,مزدوج,Riyadh,Good,good,1,3,,overdrive,,1,,,1,,1,,1,1,1,,,Straight link,47.02536371,24.98972244
15799,5:15 PM,08/03/2018,40,سريع,EP,,good,0,2,,crash,1,,,,,,1,,1,1,1,,,Straight link,49.43427146,26.15381193
15800,5:30 PM,08/03/2018,5,سريع,Madina,Good,good,,,,deflection,1,,,,1,,,,1,1,1,,,Straight link,38.49942187,23.79214834
15801,5:45 PM,08/03/2018,70,,Hail,Good,good,,2,,coup,1,,,,,,1,,1,1,1,,,Straight link,41.49933263,27.35099813
15802,6:00 PM,08/03/2018,15,سريع,Mecca,,good,0,0,metal barriers,Explosion of a car tire,,,1,,,,1,,1,1,1,,,Straight link,39.38616875,21.85411392
15803,6:30 PM,08/03/2018,517,سريع,Riyadh,Good,good,0,2,,crash,,1,,,,,1,,1,1,1,,,Straight link,47.15415421,24.32696852
15804,7:00 PM,08/03/2018,50,مزدوج,Riyadh,Good,good,0,0,,burning or ignition,1,1,,,1,,,,1,1,1,,,Straight link,45.11742501,25.15650374
15805,7:00 PM,08/03/2018,4932,مزدوج,Mecca,,good,0,1,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,,
15806,8:00 PM,08/03/2018,5,مزدوج,Madina,Good,good,,,,tread animal,1,,,,,,,1,1,1,1,,,Straight link,37.39609795,24.57838122
15807,8:00 PM,08/03/2018,15,سريع,Madina,Good,good,,1,metal barriers,crash,,1,,,1,,,,1,1,1,,,Straight link,39.56352855,23.94376936
15808,8:50 PM,08/03/2018,80,مزدوج,Tabuk,Good,good,0,3,,coup,1,,,,1,,1,,1,1,1,,,Straight link,36.03352842,27.89718707
15809,8:50 PM,08/03/2018,8451,مفرد,Madina,Good,good,,3,,direct crash,1,1,,,1,,,,2,1,1,,,Straight link,37.24762922,26.71217931
15810,9:35 PM,08/03/2018,211,مفرد,Assir,,good,0,1,,deflection,,1,,,1,,,,1,1,1,,,Horizontal Curve,,
15811,10:15 PM,08/03/2018,70,مفرد,Madina,Good,good,,,,crash,1,1,,,1,,,,3,1,1,,,Straight link,38.38086659,26.76890675
15812,11:00 PM,08/03/2018,15,مزدوج,Tabuk,Good,good,0,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,37.36512527,28.41838504
15813,11:00 PM,08/03/2018,65,سريع,Qassim,Good,good,0,1,fence,overdrive,1,,,,1,,,,1,1,1,,,Straight link,43.20576865,26.78621348
15814,11:10 PM,08/03/2018,10,مفرد,Assir,,good,0,1,,tread animal,1,,,,,,,1,1,1,1,,,Straight link,,
15815,2:40 AM,07/03/2018,6681,مزدوج,Riyadh,Good,good,0,1,,crash,1,,1,,1,,,,2,1,1,,,Straight link,46.45433198,25.38187662
15816,3:50 AM,07/03/2018,5,مزدوج,Mecca,,good,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,41.06169773,19.50728748
15817,4:10 AM,07/03/2018,550,مفرد,Riyadh,Good,good,0,0,,crash,1,,,,1,,,,1,1,1,,,Straight link,,
15818,5:00 AM,07/03/2018,40,سريع,Mecca,,good,0,0,metal barriers,crush with a stationary body on the road,,,1,,1,,,,1,1,1,,,Straight link,40.6261271,21.54346391
15819,5:00 AM,07/03/2018,4248,مفرد,Mecca,,good,0,0,metal barriers,crush with a stationary body on the road,,,1,,1,,,,1,1,1,,,Straight link,41.4042274,21.25920236
15820,5:00 AM,07/03/2018,8900,مفرد,Tabuk,Good,good,1,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,36.62031828,27.71856057
15821,7:00 AM,07/03/2018,40,سريع,EP,,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,48.41581171,25.58620059
15822,7:00 AM,07/03/2018,1061,مزدوج,Najran,Good,good,0,1,,overdrive,1,,,,1,,,,1,1,1,,,Straight link,,
15823,7:00 AM,07/03/2018,8776,مفرد,Tabuk,Good,good,0,1,,tread animal,1,,,,1,,,,1,1,1,,,Straight link,,
15824,8:30 AM,07/03/2018,10,مزدوج,Riyadh,,good,0,0,,crash,1,,,,1,,,,2,1,1,,,Straight link,45.06723703,20.42505027
15825,8:40 AM,07/03/2018,30,مفرد,Assir,,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,45.74028312,23.80863227
15826,10:00 AM,07/03/2018,40,سريع,EP,,good,0,0,,coup,,1,,,1,,,,1,1,1,,,Straight link,48.18658092,25.49984628
15827,10:00 AM,07/03/2018,298,مفرد,Mecca,,good,0,0,,crash,,,1,,1,,,,1,1,1,,,Straight link,,
15828,10:20 AM,07/03/2018,393,,Hail,Good,good,,2,,crash,1,1,,,1,,,,2,1,1,,,Straight link,41.65945288,27.52899422
15829,11:30 AM,07/03/2018,513,مفرد,Riyadh,Good,good,0,0,,crash,1,,,,1,,1,,2,1,1,,,Straight link,47.376175,24.21915052
15830,11:45 AM,07/03/2018,10,مزدوج,Riyadh,Good,good,0,3,,crash,1,1,,,1,,,,3,1,1,,,Straight link,47.44864567,24.18562368
15831,12:00 PM,07/03/2018,6530,مفرد,Qassim,Good,good,0,3,,direct crash,1,,,,1,,,,2,1,1,,,Straight link,,
15832,12:30 PM,07/03/2018,15,مزدوج,Najran,Good,good,0,0,,overdrive,1,,,,1,,,,2,1,1,,,Straight link,44.40202133,17.58247727
15833,12:30 PM,07/03/2018,15,مزدوج,Mecca,,good,0,1,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,,
15834,1:00 PM,07/03/2018,6212,مفرد,Qassim,Good,good,0,0,metal barriers,deflection,1,,,,1,,,,1,1,1,,,Straight link,43.46161796,25.96955352
15835,1:10 PM,07/03/2018,40,سريع,Riyadh,,good,0,1,fence,coup,1,1,,,1,,,,2,1,1,,,Straight link,43.18560587,23.19813852
15836,1:30 PM,07/03/2018,60,سريع,Qassim,Good,good,0,0,fence,Explosion of a car tire,,,1,,1,,,,1,1,1,,,Straight link,42.54585929,25.77784078
15837,2:10 PM,07/03/2018,209,مفرد,Assir,,good,0,0,,crash,1,,,,1,,,,1,1,1,,,Horizontal Curve,42.30279264,18.51528297
15838,2:30 PM,07/03/2018,95,سريع,EP,,good,1,1,,crash,,1,1,,,,1,,3,1,1,,,Straight link,49.38598375,26.95838723
15839,2:30 PM,07/03/2018,4900,مفرد,Madina,Good,good,0,0,,crash,1,,,,1,,,,2,1,1,,,Straight link,42.43099199,23.83206324
15840,3:30 PM,07/03/2018,4391,مفرد,Mecca,,good,0,0,,deflection,,,1,,,,1,,1,1,1,,,Straight link,40.61543585,22.56077947
15841,4:30 PM,07/03/2018,522,سريع,Riyadh,Good,good,,,,collateral crush,1,,,,1,,,,3,1,1,,,Straight link,46.83549482,24.76050394
15842,4:40 PM,07/03/2018,509,مزدوج,Riyadh,Good,good,2,,,coup,1,,,,1,,,,1,1,1,,,Straight link,,
15843,5:00 PM,07/03/2018,60,سريع,Madina,Good,good,1,1,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,,
15844,5:30 PM,07/03/2018,418,مزدوج,Qassim,Maintenance of the road,good,0,1,,crash,1,,1,,1,,,,2,1,1,,,Straight link,43.77943545,26.26090676
15845,6:00 PM,07/03/2018,60,سريع,Qassim,Good,good,0,1,,coup,,,1,,1,,,,1,1,1,,,Straight link,43.67491574,26.11182839
15846,6:11 PM,07/03/2018,85,مزدوج,Northern boarder,,good,,1,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,42.25132076,30.34582152
15847,6:30 PM,07/03/2018,340,مفرد,Madina,Good,good,,,,deflection,1,,,,,,1,,1,1,1,,,Straight link,39.86223547,24.6134533
15848,7:45 PM,07/03/2018,40,سريع,Riyadh,,good,1,0,,crash,1,,,,1,,,,1,1,1,,,Straight link,46.04933585,24.44433814
15849,9:00 PM,07/03/2018,85,مزدوج,Northern boarder,,good,,1,,crush from behind,1,,1,,1,,,,2,1,1,,,Straight link,44.67917363,28.9194769
15850,9:10 PM,07/03/2018,80,مزدوج,Tabuk,Good,good,0,1,,crash,1,,,,1,,,1,1,1,1,,,Straight link,,
15851,10:45 PM,07/03/2018,15,سريع,Madina,Good,good,,,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,39.4551605,24.53926034
15852,10:00 AM,07/03/2018,9011,مزدوج,Jawf,Good,good,0,1,,crash,,1,1,,1,,,,2,1,1,,,Straight link,38.24969219,30.41197634
15853,11:15 AM,07/03/2018,65,مزدوج,Jawf,Good,good,0,1,,crash,,1,,,1,,,,2,1,1,,,Straight link,38.02966316,30.69313494
15854,5:30 PM,07/03/2018,80,مزدوج,Jawf,Good,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Horizontal Curve,,
15855,8:15 AM,07/03/2018,3400,مفرد,Baha,Good,good,0,0,,overdrive,1,,,,1,,,,2,1,1,15,,Straight link,,
15856,12:00 AM,06/03/2018,15,مزدوج,Najran,Good,good,0,0,,tread animal,1,,,,,,,1,1,1,1,,,Straight link,43.8651026,17.5345753
15857,1:55 AM,06/03/2018,500,سريع,Riyadh,Good,good,,1,,overdrive,1,,,,1,,,,4,1,1,,,Straight link,46.57472636,24.63356925
15858,3:20 AM,06/03/2018,8413,مفرد,Madina,Good,good,,3,concrete barriers,coup,1,,,,1,,,,2,1,1,,,Straight link,,
15859,3:30 AM,06/03/2018,5,مزدوج,Jazan,,good,0,1,metal barriers,deflection,,,1,,1,,,,1,1,1,,,Straight link,38.83942709,23.23423532
15860,5:00 AM,06/03/2018,40,سريع,Mecca,,good,0,0,metal barriers,coup,,,1,,1,,,,1,1,1,,,Straight link,39.35721892,21.41614827
15861,5:30 AM,06/03/2018,3810,مفرد,Assir,,good,1,1,,crash,,,1,,1,,,,2,1,1,,,Straight link,42.18622554,20.20716653
15862,6:00 AM,06/03/2018,40,سريع,EP,,good,0,2,,coup,,,1,,1,,,,1,1,1,,,Straight link,49.98488806,26.34369052
15863,6:00 AM,06/03/2018,65,سريع,Qassim,Good,good,0,0,,coup,1,,,,1,,,,1,1,1,,,Straight link,43.3319659,26.71480296
15864,7:00 AM,06/03/2018,65,سريع,Qassim,Good,good,0,0,,crush from behind,1,,1,,1,,,,2,1,1,,3,Straight link,43.75121541,26.46546663
15865,7:30 AM,06/03/2018,5,سريع,Mecca,,good,0,0,informative board,crush with a stationary body on the road,,,1,,,,1,,1,1,1,,,Straight link,39.13008254,21.7891762
15866,7:30 AM,06/03/2018,15,مزدوج,Assir,,good,0,0,,deflection,1,,,,1,,,,1,1,1,,,Straight link,42.46746673,18.37975549
15867,8:30 AM,06/03/2018,15,مزدوج,Najran,Good,good,0,0,concrete barriers,overdrive,1,,,,1,,,,1,1,1,,,Horizontal Curve,44.16783292,17.61962721
15868,8:50 AM,06/03/2018,15,سريع,Madina,Good,good,,,,coup,,1,,,1,,,,1,1,1,,,Straight link,39.59247284,23.8977507
15869,9:10 AM,06/03/2018,40,سريع,Mecca,,good,2,0,metal barriers,crash,1,,1,,1,,,,2,1,1,,,Straight link,41.46686661,22.25345183
15870,9:15 AM,06/03/2018,15,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.54026953,24.51445181
15871,9:30 AM,06/03/2018,95,سريع,EP,,good,0,0,,burning or ignition,,1,,,,,1,,1,1,1,,,Straight link,49.26023657,27.06370897
15872,11:05 AM,06/03/2018,400,مفرد,Hail,Good,good,,,,Explosion of a car tire,,1,,,,,1,,1,1,1,,,Straight link,42.26245279,27.30413975
15873,11:30 AM,06/03/2018,40,سريع,Riyadh,Good,good,1,,,overdrive,,1,,,1,,,,1,1,1,,,Horizontal Curve,46.5946975,24.73044061
15874,11:30 AM,06/03/2018,506,مفرد,Riyadh,Good,good,0,0,,crash,1,,,,1,,,,2,1,1,,,Straight link,44.86657546,25.0650157
15875,1:30 PM,06/03/2018,15,مزدوج,Tabuk,Good,good,0,0,,coup,1,,,,,,1,,1,1,1,,,Straight link,37.81202908,28.21895014
15876,1:30 PM,06/03/2018,85,مزدوج,EP,,good,0,0,,crash,1,,1,,1,,,,2,1,1,,,Straight link,48.43604496,27.50235956
15877,2:10 PM,06/03/2018,40,سريع,Riyadh,Good,good,,,,overdrive,1,,,,1,,,,2,1,1,,,High Slope Road,46.56037903,24.60778652
15878,2:20 PM,06/03/2018,6308,مفرد,Qassim,Good,good,0,0,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,,
15879,8:00 PM,06/03/2018,40,سريع,Mecca,,good,0,1,,crush with a stationary body on the road,1,,,,1,,,,1,1,1,,,Straight link,40.01507944,21.50242777
15880,8:00 PM,06/03/2018,60,سريع,Qassim,Good,good,0,1,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,,
15881,8:20 PM,06/03/2018,8040,مفرد,Madina,Good,good,,2,,crush from behind,1,1,,,1,,,,3,1,1,,,Straight link,38.09789145,25.95646869
15882,9:00 PM,06/03/2018,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.63882412,24.49565267
15883,10:00 PM,06/03/2018,40,سريع,Riyadh,,good,0,0,metal barriers,deflection,,,1,,1,,,,1,1,1,,,Straight link,45.25099266,24.05316472
15884,10:00 PM,06/03/2018,85,مزدوج,Northern boarder,,good,,3,,tread animal,,,1,,,,,1,1,1,1,,,Straight link,44.80594306,28.85903682
15885,10:00 PM,06/03/2018,615,سريع,EP,,good,0,1,,crash,1,,1,,1,,,,2,1,1,,,Straight link,49.56408394,25.78046704
15886,10:15 PM,06/03/2018,500,سريع,Riyadh,Good,good,,2,,overdrive,1,,,,1,,,,2,1,1,,,Straight link,,
15887,11:27 PM,06/03/2018,40,سريع,Mecca,,good,0,0,metal barriers,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,40.11860912,21.57467966
15888,11:30 PM,06/03/2018,10,مزدوج,Assir,,good,0,0,,crash,,,1,,1,,,,2,1,1,,,Straight link,43.73562892,19.67207215
15889,11:40 PM,06/03/2018,15,سريع,Madina,Good,good,,1,,collateral crush,1,1,,,1,,,,2,1,1,,,Straight link,39.46688741,24.52484492
15890,2:15 AM,06/03/2018,15,مزدوج,Baha,Good,good,0,1,,crash,1,,,,1,,,,2,1,1,20,,Straight link,41.59962152,19.83962611
15891,1:25 PM,06/03/2018,211,مفرد,Baha,Good,good,0,1,,overdrive,1,,,,1,,,,1,1,1,20,,Straight link,41.81884941,19.16099671
15892,12:00 AM,05/03/2018,5030,مفرد,Riyadh,Good,good,1,1,,coup,,,1,,,,1,,2,1,1,,,Straight link,,
15893,12:00 AM,05/03/2018,8462,مفرد,Madina,Good,good,,3,,crush from behind,1,1,,,1,,,,2,1,1,,,Straight link,,
15894,12:30 AM,05/03/2018,95,سريع,EP,,good,0,0,,crash,,1,1,,1,,,,2,1,1,,,Straight link,49.25585134,27.07048516
15895,12:30 AM,05/03/2018,333,سريع,Madina,Good,good,,,informative board,crash,,,1,,1,,,,1,1,1,,,Straight link,39.6220692,24.42067894
15896,12:38 AM,05/03/2018,40,سريع,Mecca,,good,0,0,,crash,1,,,,1,,,,1,1,1,,,4-Leg intersection,40.52697505,21.46503193
15897,2:20 AM,05/03/2018,65,,Hail,Good,good,,,,crash,,,1,,,,1,,1,1,1,,,Straight link,42.47709415,27.2106221
15898,2:30 AM,05/03/2018,70,مفرد,Tabuk,Good,good,0,0,informative board,deflection,1,,,,1,,1,,1,1,1,,,Straight link,39.00153604,26.81177848
15899,2:30 AM,05/03/2018,175,مفرد,Najran,Good,good,0,0,,crash,,,1,,1,,,,1,1,1,,,Straight link,,
15900,3:30 AM,05/03/2018,2041,سريع,Assir,,good,0,0,,overdrive,1,,,,,,1,,1,1,1,,,Horizontal Curve,,
15901,4:00 AM,05/03/2018,5,سريع,Madina,Good,good,,,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,38.52846119,23.75571817
15902,4:00 AM,05/03/2018,60,سريع,Madina,Good,good,,1,Caplet barriers,coup,,,1,,1,,,,1,1,1,,,Straight link,41.13142734,25.10001384
15903,5:30 AM,05/03/2018,211,مفرد,Assir,,good,0,1,,overdrive,,1,,,1,,,,1,1,1,,,Horizontal Curve,42.27582105,18.19614343
15904,6:45 AM,05/03/2018,60,سريع,Qassim,Good,good,0,0,,coup,,1,,,1,,,,1,1,1,,0.45,Straight link,43.080368,25.94940028
15905,7:00 AM,05/03/2018,1099,عقبة,Mecca,,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,40.81957573,20.4317839
15906,7:30 AM,05/03/2018,10,مزدوج,Riyadh,Good,good,,,,crash,,,1,,1,,1,,1,1,1,,,Straight link,46.65245143,22.1798998
15907,7:30 AM,05/03/2018,15,مزدوج,Najran,Good,good,0,1,,overdrive,1,,,,1,,,,1,1,1,,,Horizontal Curve,44.18950294,17.60673843
15908,7:30 AM,05/03/2018,40,سريع,Riyadh,,good,0,0,,coup,,1,,,1,,,,1,1,1,,,Straight link,43.87120931,23.41017258
15909,8:00 AM,05/03/2018,40,سريع,Riyadh,,good,0,0,,burning or ignition,1,,,,,,1,,1,1,1,,,Straight link,45.08990531,23.93046869
15910,8:00 AM,05/03/2018,298,مفرد,Mecca,,good,0,0,metal barriers,deflection,1,,,,1,,,,1,1,1,,,Straight link,39.91406298,21.22841168
15911,8:10 AM,05/03/2018,522,سريع,Riyadh,Good,good,,,,crush from behind,1,,,,1,,1,,3,1,1,,,Straight link,46.8199089,24.75078094
15912,8:15 AM,05/03/2018,40,سريع,Mecca,,good,0,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,40.51018075,21.45620637
15913,10:30 AM,05/03/2018,1215,مفرد,Najran,Good,good,1,1,,crash,1,,,,,,1,,1,1,1,,,Straight link,44.41318154,17.82263762
15914,11:30 AM,05/03/2018,4999,مزدوج,Madina,Good,good,,,,collateral crush,1,,,,1,,,,3,1,1,,,Straight link,39.7962564,23.65622639
15915,12:00 PM,05/03/2018,255,مفرد,Mecca,,good,0,1,,deflection,,,1,,1,,,,1,1,1,,,Straight link,42.73833566,20.86028954
15916,12:15 PM,05/03/2018,255,مفرد,Mecca,,good,0,0,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,,
15917,1:00 PM,05/03/2018,279,سريع,Mecca,,good,0,0,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.23547983,21.5554032
15918,1:30 PM,05/03/2018,209,مفرد,Assir,,good,0,0,,deflection,,,1,,,,1,,1,1,1,,,Straight link,42.41851905,18.47143805
15919,2:00 PM,05/03/2018,505,مزدوج,Riyadh,Good,good,0,0,,coup,1,1,,,1,,,,1,1,1,,,Straight link,45.81865095,24.84750334
15920,2:30 PM,05/03/2018,15,مزدوج,Najran,Good,good,0,0,,overdrive,1,,,,1,,,,2,1,1,,,Horizontal Curve,44.18950294,17.60673843
15921,3:00 PM,05/03/2018,517,سريع,Riyadh,Good,good,0,1,,crash,1,1,,,1,,,,2,1,1,,,Straight link,,
15922,3:15 PM,05/03/2018,85,مزدوج,Northern boarder,,good,,1,,coup,,,1,,,,1,,1,1,1,,,Straight link,42.94918264,29.94307112
15923,3:30 PM,05/03/2018,95,سريع,EP,,good,0,1,,crash,,,1,,,,1,,3,1,1,,,Straight link,49.82798237,26.60382986
15924,3:30 PM,05/03/2018,177,مزدوج,Riyadh,,good,0,0,,coup,1,,,,,,1,,1,1,1,,,Straight link,45.17849947,20.34243446
15925,3:50 PM,05/03/2018,213,مزدوج,Assir,,good,0,0,,sliding,1,,,,1,,,,9,1,1,,,Straight link,42.50456042,18.2330333
15926,5:00 PM,05/03/2018,40,سريع,EP,,good,0,1,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,48.6273907,25.70430881
15927,5:30 PM,05/03/2018,65,سريع اتجاهين,Jawf,Good,good,0,0,,crash,,1,,,,,1,,1,1,1,,,Straight link,39.87917091,29.60273106
15928,5:45 PM,05/03/2018,209,مفرد,Assir,,rainy,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,42.16316115,18.54224964
15929,5:50 PM,05/03/2018,15,سريع,Madina,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,39.95323358,23.11751057
15930,8:00 PM,05/03/2018,65,سريع,Riyadh,,good,,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,45.40600806,25.86087444
15931,8:00 PM,05/03/2018,8620,مفرد,Hail,Good,good,,,,tread animal,1,,,,1,,,,1,1,1,,,Straight link,41.33145081,27.814596
15932,10:30 PM,05/03/2018,15,سريع,Mecca,,good,0,0,metal barriers,crash,1,,,,1,,,,1,1,1,,,Straight link,39.49812456,22.48443833
15933,10:30 PM,05/03/2018,40,سريع,Mecca,,good,0,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,40.11014266,21.6012562
15934,10:30 PM,05/03/2018,80,مزدوج,Tabuk,Good,good,1,0,,coup,,,1,,1,,,,1,1,1,,,Horizontal Curve,36.00242696,27.79564374
15935,10:30 PM,05/03/2018,359,مزدوج,Madina,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,Straight link,,
15936,10:50 PM,05/03/2018,15,سريع,Madina,Good,good,,,,coup,1,,,,1,,,,1,1,1,,,Straight link,39.55962523,24.20253975
15937,11:30 PM,05/03/2018,1016,مفرد,Najran,Good,good,0,1,lighting poles,crash,1,,,,1,,,,1,1,1,,,Straight link,,
15938,11:40 PM,05/03/2018,40,سريع,Mecca,,good,0,0,,crash,1,,,,1,,,,1,1,1,,,Straight link,40.48597037,21.49243198
15939,11:45 PM,05/03/2018,7549,مفرد,Qassim,Good,good,0,1,,tread animal,1,,,,,,,1,1,1,1,,,Straight link,44.40370977,27.42852169
15940,12:25 AM,04/03/2018,500,سريع,Riyadh,Good,good,,1,,Explosion of a car tire,1,,,,1,,1,,4,1,1,,,Straight link,46.70078784,24.58589559
15941,1:15 AM,04/03/2018,70,,Hail,Good,good,,2,,tread animal,1,,,,1,,,,1,1,1,,,Straight link,40.40710836,27.03619834
15942,5:00 AM,04/03/2018,15,سريع,Madina,Good,good,,,metal barriers,crash,1,,,,1,,,,1,1,1,,,Straight link,39.92016394,23.33114864
15943,5:00 AM,04/03/2018,4030,مفرد,Mecca,,good,0,0,metal barriers,crush with a stationary body on the road,1,,,,1,,,,1,1,1,,,Straight link,,
15944,5:00 AM,04/03/2018,8258,مفرد,Madina,Good,good,,,,tread animal,,,1,,,,,1,1,1,1,,,Straight link,41.01841786,24.1190358
15945,6:30 AM,04/03/2018,40,سريع,Riyadh,,good,0,1,metal barriers,crash,,,1,,1,,,,1,1,1,,,Straight link,46.19633219,24.4466964
15946,9:30 AM,04/03/2018,66,مزدوج,Hail,Good,good,,,,tread animal,1,,,,1,,,,1,1,1,,,Straight link,41.45163878,26.94826481
15947,10:30 AM,04/03/2018,40,سريع,Mecca,,good,0,0,,burning or ignition,1,,,,,,1,,1,1,1,,,Straight link,39.51043995,21.37969797
15948,11:00 AM,04/03/2018,10,مزدوج,Riyadh,Good,good,0,0,,deflection,,,1,,1,,1,,1,1,1,,,Straight link,47.62214047,24.21469674
15949,11:00 AM,04/03/2018,65,سريع,Qassim,Good,good,0,0,fence,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,43.22965775,26.77304689
15950,11:30 AM,04/03/2018,10,مزدوج,Riyadh,,good,0,0,,coup,1,,,,,,1,,1,1,1,,,Straight link,45.78919836,20.7866801
15951,11:30 AM,04/03/2018,40,سريع,Mecca,,good,0,0,,deflection,,,1,,1,,,,1,1,1,,,Straight link,39.39719429,21.40415101
15952,11:30 AM,04/03/2018,505,مفرد,Riyadh,,good,0,0,,crash,,1,1,,1,,,,2,1,1,,,Straight link,46.37985378,24.48677954
15953,12:30 PM,04/03/2018,359,مزدوج,Madina,Good,good,,,,collateral crush,1,,,,1,,,,3,1,1,,,Straight link,,
15954,12:45 PM,04/03/2018,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,39.64168666,24.4237993
15955,1:00 PM,04/03/2018,65,مزدوج,Jawf,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,38.07170925,30.65440136
15956,2:10 PM,04/03/2018,60,مزدوج,Riyadh,Good,good,0,0,,crash,1,,1,,1,,,,2,1,1,,,Straight link,,
15957,4:40 PM,04/03/2018,400,,Hail,Good,good,,,informative board,deflection,,1,,,1,,,,1,1,1,,,Straight link,41.96364272,27.37051061
